article_url,commenter,comment_date,comment
https://www.hespress.com/%d8%aa%d9%81%d9%83%d9%8a%d9%83-%d8%a3%d8%b7%d8%b1%d9%88%d8%ad%d8%a9-%d8%a7%d9%86%d9%81%d8%b5%d8%a7%d9%84-%d8%a7%d9%84%d8%b5%d8%ad%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%85%d9%81%d8%a7%d9%87%d9%8a%d9%85-1485833.html,اسماعيل,الأحد 22 دجنبر 2024 - 10:42,من الطبيعي دوما ان الخصم يدعي أكاذيب ومفاهيم ومصطلحات من أجل  النيل من خصمه ولكن نحن كمغاربة نعتبر الصحراء جزء لا يتجزأ من وطننا لأننا كما قال جدنا الراحل الحسن الثاني رحمة الله لم نغتصبها اغتصابا وإنما هي ارضنا ولنا .ونحن على اراضيها  والبينة على  من ادعا .وكما قام اسلافنا بالدفاع عن الوطن سنعيد الكرة اذا اقتضى الأمر ولكن مايحصل من الخونة داخل المغرب الذين ينعمون بخيرات الوطن ويطعنونه من الخلف هم من يجب التصدي لهم يكل حزم وعزم لأنهم أشد مكرا من خونة الخارج
https://www.hespress.com/%d8%aa%d9%81%d9%83%d9%8a%d9%83-%d8%a3%d8%b7%d8%b1%d9%88%d8%ad%d8%a9-%d8%a7%d9%86%d9%81%d8%b5%d8%a7%d9%84-%d8%a7%d9%84%d8%b5%d8%ad%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%85%d9%81%d8%a7%d9%87%d9%8a%d9%85-1485833.html,Amin,الأحد 22 دجنبر 2024 - 11:28,"المغرب يسير بخطى تابثة و يترك الافعال هي التي تتكلم و ليس كالجزائر تتبنى الشعارات البائدة و البروبغندا و الكلام الفارغ بدون فائدة تذكر, فما علينا الان فعله هو تمشيط المنطقة العازلة من البوليساريو و تامينها كما وقع للكركرات لانهم يعتبونها مناطق محررة و طردهم من الاتحاد الافريقي انشاء الله"
https://www.hespress.com/%d8%aa%d9%81%d9%83%d9%8a%d9%83-%d8%a3%d8%b7%d8%b1%d9%88%d8%ad%d8%a9-%d8%a7%d9%86%d9%81%d8%b5%d8%a7%d9%84-%d8%a7%d9%84%d8%b5%d8%ad%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%85%d9%81%d8%a7%d9%87%d9%8a%d9%85-1485833.html,moul,الأحد 22 دجنبر 2024 - 11:39,السلام عليكمكل الشكر والتقدير لكاتب المقال فنحن في حاجة لمعرفة هده التفاصيل و المعلومات.تحياتي لكل المغاربة الأحرار.ونطلب من العلي القدير ان يرفع هذه الفتن  وان يألف قلوب المسلمين وجميع اخواننا في المنطقة المغاربية .
https://www.hespress.com/%d8%aa%d9%81%d9%83%d9%8a%d9%83-%d8%a3%d8%b7%d8%b1%d9%88%d8%ad%d8%a9-%d8%a7%d9%86%d9%81%d8%b5%d8%a7%d9%84-%d8%a7%d9%84%d8%b5%d8%ad%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%85%d9%81%d8%a7%d9%87%d9%8a%d9%85-1485833.html,عبدالكريم بوشيخي,الأحد 22 دجنبر 2024 - 11:41,الصحراء المغربية كانت ستتحرر من براثن الاستعمار الاسباني بالطريقة نفسها التي تحررت بها على مراحل مدن الشمال المغربي و منطقة طنجة الدولية و طرفاية و سيدي افني لكن تأسيس جبهة البوليساريو على يد مجموعة من الطلبة اليساريين  المغاربة أبا عن جد خريجي جامعة محمد الخامس بالرباط و تبنيهم و احتضانهم من طرف القذافي الكاره للأنظمة الملكية يناقض و يدحض مزاعم و مفهوم الاحتلال و  تقرير المصير الذي يروج له النظام الجزائري و أزلامه منذ نصف قرن لأن من وجهة نظر القانون الدولي مفهوم تقرير المصير لا ينطبق على اقليمي الساقية الحمراء و وادي الذهب مادام تشكيل التنظيم الانفصالي يتألف الا من مغاربة أبا عن جد و على رأسهم القادة المؤسسين للتنظيم أمثال مصطفى الوالي و عبدالعزيز المراكشي و بن بطوش الرحماني هنا ينطبق مفهوم الانفصال بكل معاييره على نزاع الصحراء المغربية و لا يمكن وضعه في خانة تقرير المصير خصوصا و أن المنطقة لم تكن كيان منفصل عن الوطن الأم و أيضا ارتباط ساكنتها مع ساكنة الشمال و عقد البيعة و خضوعهم لقوانين الدولة المغربية  بشهادة محكمة العدل الدولية.
https://www.hespress.com/%d8%aa%d9%81%d9%83%d9%8a%d9%83-%d8%a3%d8%b7%d8%b1%d9%88%d8%ad%d8%a9-%d8%a7%d9%86%d9%81%d8%b5%d8%a7%d9%84-%d8%a7%d9%84%d8%b5%d8%ad%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d9%85%d9%81%d8%a7%d9%87%d9%8a%d9%85-1485833.html,Lamya,الأحد 22 دجنبر 2024 - 13:49,بسبب هذا القاموس البائد الذي تستعمله الجزائر اصبحت هذه الاخيرة  في عزلة دولية لانها لا تعترف بقرارات مجلس الامن و هذا الخير لا يعترف بجمهورية الوهم و تجاوز مفهوم تقرير المصير..
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,ابن الاطلس,الخميس 12 دجنبر 2024 - 18:27,الحمد لله الحمد لله الحمد لله الحمد لله الحمد لله الحمد لله الحمد لله الحمد لله الحمد لله الحمد لله الحمد لله
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,ahmed,الخميس 12 دجنبر 2024 - 18:30,من كل هدا. وداك يجب التفكير في استرجاع اوروبا الشرقيةخصوصا ان النظام العسكري في طريق الانهيار .والدول اصبحت في جهتنا .اوروبا الشرقية تنادي وا. مغاربة احرارصحراؤنا الشرقية تطلب الاغاثة
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,باهشوم,الخميس 12 دجنبر 2024 - 18:31,قرار البرلمان الأوروبي هو انتصار من انتصارات الدبلوماسية المغربية في هذا الملف، لكن دول الاتحاد الاوروبي  لا يمكن اعتبارها أبدا شريكا موثوقا لبلادنا فقد تعودنا أن يلعبوا على الحبلين وشد العصى من الوسط، فهم يستغلون التعدد المؤسساتي الأوروبي والتعددية الحزبية لابتزاز المغرب بتغيير مواقفهم حسب الظرفية. لكن المغرب بالسياسة الرشيدة لصاحب الجلالة أضحى على وشك حسم هذا النزاع المفتعل، ولن يكون للاتحاد الاوروبي سوى الإذعان للطرح المغربي. هادي هي القوة الضاربة بدون بهرجة أما بخصوص القرار لأخير لحكمة العدل الأوروبية واخا ما كايعنيش المغرب فغادي تكون بخصوصه زوبعة ستفضح قضايا فساد ورشاوي.
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,المفيد...,الخميس 12 دجنبر 2024 - 18:33,لمذا لا تقولون كل الحقيقة ؟!  يجب القول بأن العدو الشرقي للمملكة دفع الملايير من الدولار و الاورو لليسار و اللوبيات في أوروبا و أمريكا اللاتينية و الشمالية لافشال الجهود المغربية لسنوات مضت ،والان المملكة فهمت اللعبة و غلبت الجانب الاقتصادي عن الجانب القانوني في معضلة الصحراء الغربية المغربية.
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,حمو,الخميس 12 دجنبر 2024 - 18:36,بعد التخلي عن المجموعة الأوروبية الخاصة بالصحراء، مرحبا ببن بطوش في مناقشة الإتفاقات مع الإتحاد الأوروبي  هههههههههههه
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,المونادي,الخميس 12 دجنبر 2024 - 19:01,هاد المجموعة البرلمانية كانت ديما تتطاول على المغرب والله برافو الدبلوماسية المغربية ضربة موجعة للنظام العسكري المجرم
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,متتبع,الخميس 12 دجنبر 2024 - 20:08,النظام العسكري الجزائري يواجه معضلة مظلمة وسينتهي إن شاء الله. لقد ساعد هذا النظام الإجرامي “سوريا بشار” في تعذيب وقتل مئات الآلاف من السوريين
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,Ali,الخميس 12 دجنبر 2024 - 20:42,في القريب العاجل أن شاءالله جماعة البوليساريو ضمن الجماعات الإرهابية . و لا عزاء للكراغلة.
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,معبر,الخميس 12 دجنبر 2024 - 20:56,سئمنا من الخوض في مايخص كبرنات الخزي والعار الفاشلة فشلا ذريعا في كل محاولتها منذ خمسين عاما خلت وستستمر العصابة في فشلها حتى يطرق المسمار الأخير على نعشها وهو قريب
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,عبدالكريم بوشيخي,الخميس 12 دجنبر 2024 - 21:09,"النظام الجزائري و مليشيات البوليساريو الإرهابية انتشوا فرحا و زغردوا و رقصوا لقرار محكمة العدل الأوروبية  لكن الرد المزلزل جاءهم من البرلمان الأوروبي الذي قرر التخلي عن ما يسمى بالمجموعة البرلمانية الأوروبية الصحراوية التي كانت في الحقيقة مجرد بنك لصرف أموال الشعب الجزائري المغبون على برلمانيين انتهازيين مرتشين يخفون الحقيقة بالباطل و يروجون لكيان وهمي لم يعترف به حتى برلمانهم و لا دولهم و حتى أنفسهم غير مقتنعين به, أعتقد أن هذا القرار الحاسم إشارة قوية أو شبه قرار من البرلمان الأوروبي يفتح الباب لتجديد اتفاقية الفلاحة و الصيد البحري مع المغرب بعد الغاء الاتفاقيات السابقة و تنفيدا لقرار محكمة العدل الأوروبية الذي أصدرته متأخرا   بشكل متعمد الا بعد انتهاء مفعول تلك الاتفاقيات حتى لا تغلق الباب أمام تجديدها."
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,حسن,الخميس 12 دجنبر 2024 - 21:12,ضربة موجعة أصابت البوليخاريو و حاضنتها الدولة المكروهة الحمدلله انفضحت فيروس و سرطان افريقيا
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,elfared3,الخميس 12 دجنبر 2024 - 21:16,شكرا جزيلا للدبلوماسية المغربية المحترفة والذكية والمجاهدة،سيذكر لكم الشعب المغربي والتاريخ مجهوداتكم الحسنة كل من مكانه وكل حسب مسؤليته،العز والنصر للدبلوماسية المغربية،عاشت المملكة الشريفة حفظ الله الملك محمد السادس قائد دبلوماسية المملكة.
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,عابر سبيل ١,الخميس 12 دجنبر 2024 - 21:24,كل الاحترام والتقدير والشرف لجنودنا على الحدود وكذالك جنود الخفاء وعاش الوطن والشعب .
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,مهاجر,الخميس 12 دجنبر 2024 - 22:20,احجار الضومينو تتساقط يوما يعد يوم والأصعب قادم للجزاءريين ،فسيناريو الأسد غير بعيد
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,عبدالسلام,الخميس 12 دجنبر 2024 - 23:02,الحمد لله اننا عشنا حتى شفنا كيف تحول النظام الجزاءري في السنوات الأخيرة الى مسخرة واضحوكة بين دول العالم بسبب ملف الصحراء المغربية ،،لو يعد يتبقى للنظام الجزاءري سوى الاعتراف بهزيمته العسكرية وحتى الديبلوماسية في ملف الصحراء المغربية بكل روح رياضيه ،،
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,الطالبي,الخميس 12 دجنبر 2024 - 23:09,العصابة العسكرية الحاكمة بالجزائر فطن بها الجميع.و بالاعيبها فاليوم الاتحاد الاوروبي اتخد قرارا بالاجماع ودون تردد  بمواصلة العمل كالسابق مع الحكومة المغربية ولم يعد يبالي بالتضليلات والمراوغات الطفيلية التي يقوم بها خصوم وحدتنا الترابية رغم توظيف  كل هذه  التصرفات المخزية  لم تعد تنفع مع جدية المملكة المغربية وتباتها  ومصداقيتها  ومكانتها المحترمة في المنطقة
https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%8a%d9%81%d8%b7%d9%86-%d9%84%d8%a3%d8%ac%d9%86%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7-1480506.html,الحمد لله,الجمعة 13 دجنبر 2024 - 00:41,الحمد لله قطعت رأس الأفعى ولن بسمع فحيحها من داخل أروقة الإتحاد الأوروبي بعد الآن.
https://www.hespress.com/%d8%a7%d9%84%d8%b1%d9%81%d8%a7%d9%82-%d9%8a%d9%86%d8%a7%d8%af%d9%88%d9%86-%d8%a8%d8%aa%d8%af%d8%a7%d8%a8%d9%8a%d8%b1-%d9%84%d8%b5%d8%af-%d8%a7%d9%84%d8%ba%d9%84%d8%a7%d8%a1-1475510.html,محمد,الخميس 5 دجنبر 2024 - 09:04,هذا الغلاء الفاحش سيبقى مستمرا دون توقف لأن الحكومة الغير شرعية عاجزة لإعطاع الحلول ولا تكثر لمعانات المواطنوقد صدق من قال (الكرش الشبعانة ما كتفكر في الكرش الجيعانة )
https://www.hespress.com/%d8%a7%d9%84%d8%b1%d9%81%d8%a7%d9%82-%d9%8a%d9%86%d8%a7%d8%af%d9%88%d9%86-%d8%a8%d8%aa%d8%af%d8%a7%d8%a8%d9%8a%d8%b1-%d9%84%d8%b5%d8%af-%d8%a7%d9%84%d8%ba%d9%84%d8%a7%d8%a1-1475510.html,عمر,الخميس 5 دجنبر 2024 - 09:11,نبيل بن عبد الله كان في حكومة الرميد التي اقرت قوانين الاضراب. الاضراب في المغرب حق مشروع يضمنه دستور 2011. لا اعرف احدا في المغرب تم منعه من الاضراب او الاحتجاج او الاعتصام حسب ما يسمح معه القانون. في اوربا النقابات التي تعلن عن الاضرابات المحدودة او المفتوحة هي التي تدفع رواتب المضربين. اين تذهب اشتراكات الشغيلة في المغرب؟ سؤالي موجه للنقابات. الغلاء والتضخم يفترس العالم كله واهم اسباب الغلاء هي الفاتورة العالية للطاقة المتجددة الباهضة الثمن. الغلاء في المانيا وصل ذروته واسقط الحكومة الفيديرالية للمستذار شولز الذي يحكم بحكومة اقلية وفرنسا فقدت حكومتها الان…
